Time,Category,Message,
7/21/2026 9:50:01 AM,Order,Order='474083431018/DEMO7298826' Name='Close' New state='Submitted' Instrument='MNQ SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 9:50:00 AM,Position,Flatten account='DEMO7298826',
7/21/2026 9:33:46 AM,Connection,Simulation: Primary connection=Connected Price feed=Connected,
7/21/2026 9:33:45 AM,Connection,Simulation: Primary connection=Connected Price feed=Connection lost,
7/21/2026 7:50:02 AM,Position,Instrument='MNQ SEP26' Account='DEMO7298826' Average price=29178.25 Quantity=1 Market position=Long Operation=Operation_Add,
7/21/2026 7:50:02 AM,Execution,Execution='474083431008_1' Instrument='MNQ SEP26' Account='DEMO7298826' Exchange=Default Price=29178.25 Quantity=1 Market position=Long Operation=Operation_Add Order='474083431008' Time='7/21/2026 7:50 AM',
7/21/2026 7:50:02 AM,Order,Order='474083431008/DEMO7298826' Name='' New state='Filled' Instrument='MNQ SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=1 Fill price=29178.25 Error='No error' Native error='',
7/21/2026 7:50:02 AM,Order,Order='474083431008/DEMO7298826' Name='' New state='Working' Instrument='MNQ SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 7:50:02 AM,Order,Order='474083431008/DEMO7298826' Name='' New state='Accepted' Instrument='MNQ SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 7:50:02 AM,Order,Order='474083431008/DEMO7298826' Name='' New state='Submitted' Instrument='MNQ SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 4:20:01 AM,Position,Instrument='MYM SEP26' Account='DEMO7298826' Average price=52256 Quantity=4 Market position=Long Operation=Operation_Add,
7/21/2026 4:20:01 AM,Execution,Execution='474083430999_1' Instrument='MYM SEP26' Account='DEMO7298826' Exchange=Default Price=52256 Quantity=4 Market position=Long Operation=Operation_Add Order='474083430999' Time='7/21/2026 4:20 AM',
7/21/2026 4:20:01 AM,Order,Order='474083430999/DEMO7298826' Name='' New state='Filled' Instrument='MYM SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=4 Fill price=52256 Error='No error' Native error='',
7/21/2026 4:20:01 AM,Order,Order='474083430999/DEMO7298826' Name='' New state='Working' Instrument='MYM SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 4:20:01 AM,Order,Order='474083430999/DEMO7298826' Name='' New state='Accepted' Instrument='MYM SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 4:20:01 AM,Order,Order='474083430999/DEMO7298826' Name='' New state='Submitted' Instrument='MYM SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 1:50:01 AM,Position,Instrument='MCL SEP26' Account='DEMO7298826' Average price=81.91 Quantity=4 Market position=Short Operation=Operation_Add,
7/21/2026 1:50:01 AM,Execution,Execution='474083430992_1' Instrument='MCL SEP26' Account='DEMO7298826' Exchange=Default Price=81.91 Quantity=4 Market position=Short Operation=Operation_Add Order='474083430992' Time='7/21/2026 1:50 AM',
7/21/2026 1:50:01 AM,Order,Order='474083430992/DEMO7298826' Name='' New state='Filled' Instrument='MCL SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=4 Fill price=81.91 Error='No error' Native error='',
7/21/2026 1:50:01 AM,Order,Order='474083430992/DEMO7298826' Name='' New state='Working' Instrument='MCL SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 1:50:01 AM,Order,Order='474083430992/DEMO7298826' Name='' New state='Accepted' Instrument='MCL SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/21/2026 1:50:00 AM,Order,Order='474083430992/DEMO7298826' Name='' New state='Submitted' Instrument='MCL SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 8:25:06 PM,Position,Instrument='M2K SEP26' Account='DEMO7298826' Average price=2955.1 Quantity=4 Market position=Short Operation=Operation_Add,
7/20/2026 8:25:06 PM,Execution,Execution='474083430982_1' Instrument='M2K SEP26' Account='DEMO7298826' Exchange=Default Price=2955.1 Quantity=4 Market position=Short Operation=Operation_Add Order='474083430982' Time='7/20/2026 8:25 PM',
7/20/2026 8:25:06 PM,Order,Order='474083430982/DEMO7298826' Name='' New state='Filled' Instrument='M2K SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=4 Fill price=2955.1 Error='No error' Native error='',
7/20/2026 8:25:05 PM,Order,Order='474083430982/DEMO7298826' Name='' New state='Working' Instrument='M2K SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 8:25:05 PM,Order,Order='474083430982/DEMO7298826' Name='' New state='Accepted' Instrument='M2K SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 8:25:05 PM,Order,Order='474083430982/DEMO7298826' Name='' New state='Submitted' Instrument='M2K SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 5:03:06 PM,Connection,Simulation: Primary connection=Connected Price feed=Connected,
7/20/2026 5:03:04 PM,Connection,Simulation: Primary connection=Connection lost Price feed=Connection lost,
7/20/2026 5:03:03 PM,Connection,Simulation: Primary connection=Connection lost Price feed=Connected,
7/20/2026 4:50:04 PM,Position,Instrument='MCL SEP26' Account='DEMO7298826' Average price=0 Quantity=0 Market position=Flat Operation=Remove,
7/20/2026 4:50:04 PM,Execution,Execution='474083430966_1' Instrument='MCL SEP26' Account='DEMO7298826' Exchange=Default Price=82.48 Quantity=1 Market position=Long Operation=Operation_Add Order='474083430966' Time='7/20/2026 4:50 PM',
7/20/2026 4:50:04 PM,Order,Order='474083430966/DEMO7298826' Name='Close' New state='Filled' Instrument='MCL SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=1 Fill price=82.48 Error='No error' Native error='',
7/20/2026 4:50:04 PM,Order,Order='474083430966/DEMO7298826' Name='Close' New state='Working' Instrument='MCL SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 4:50:04 PM,Order,Order='474083430966/DEMO7298826' Name='Close' New state='Accepted' Instrument='MCL SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 4:50:04 PM,Order,Order='474083430966/DEMO7298826' Name='Close' New state='Submitted' Instrument='MCL SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 4:50:04 PM,Position,Flatten account='DEMO7298826',
7/20/2026 4:50:03 PM,Position,Instrument='MYM SEP26' Account='DEMO7298826' Average price=0 Quantity=0 Market position=Flat Operation=Remove,
7/20/2026 4:50:03 PM,Execution,Execution='474083430955_1' Instrument='MYM SEP26' Account='DEMO7298826' Exchange=Default Price=52083 Quantity=2 Market position=Short Operation=Operation_Add Order='474083430955' Time='7/20/2026 4:50 PM',
7/20/2026 4:50:03 PM,Order,Order='474083430955/DEMO7298826' Name='Close' New state='Filled' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=2 Type='Market' Time in force=DAY Oco='' Filled=2 Fill price=52083 Error='No error' Native error='',
7/20/2026 4:50:03 PM,Order,Order='474083430955/DEMO7298826' Name='Close' New state='Working' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=2 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 4:50:03 PM,Order,Order='474083430955/DEMO7298826' Name='Close' New state='Accepted' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=2 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 4:50:03 PM,Order,Order='474083430955/DEMO7298826' Name='Close' New state='Submitted' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=2 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 4:50:03 PM,Position,Flatten account='DEMO7298826',
7/20/2026 9:35:11 AM,Position,Instrument='MCL SEP26' Account='DEMO7298826' Average price=81.18 Quantity=1 Market position=Short Operation=Operation_Add,
7/20/2026 9:35:11 AM,Execution,Execution='474083430948_1' Instrument='MCL SEP26' Account='DEMO7298826' Exchange=Default Price=81.18 Quantity=1 Market position=Short Operation=Operation_Add Order='474083430948' Time='7/20/2026 9:35 AM',
7/20/2026 9:35:11 AM,Order,Order='474083430948/DEMO7298826' Name='' New state='Filled' Instrument='MCL SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=1 Fill price=81.18 Error='No error' Native error='',
7/20/2026 9:35:11 AM,Order,Order='474083430948/DEMO7298826' Name='' New state='Working' Instrument='MCL SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 9:35:11 AM,Order,Order='474083430948/DEMO7298826' Name='' New state='Accepted' Instrument='MCL SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 9:35:10 AM,Order,Order='474083430948/DEMO7298826' Name='' New state='Submitted' Instrument='MCL SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=1 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 9:35:10 AM,Position,Instrument='MCL SEP26' Account='DEMO7298826' Average price=0 Quantity=0 Market position=Flat Operation=Remove,
7/20/2026 9:35:10 AM,Execution,Execution='474083430939_1' Instrument='MCL SEP26' Account='DEMO7298826' Exchange=Default Price=81.18 Quantity=3 Market position=Short Operation=Operation_Add Order='474083430939' Time='7/20/2026 9:35 AM',
7/20/2026 9:35:10 AM,Order,Order='474083430939/DEMO7298826' Name='Close' New state='Filled' Instrument='MCL SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=3 Type='Market' Time in force=DAY Oco='' Filled=3 Fill price=81.18 Error='No error' Native error='',
7/20/2026 9:35:10 AM,Order,Order='474083430939/DEMO7298826' Name='Close' New state='Working' Instrument='MCL SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=3 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 9:35:10 AM,Order,Order='474083430939/DEMO7298826' Name='Close' New state='Accepted' Instrument='MCL SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=3 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 9:35:10 AM,Order,Order='474083430939/DEMO7298826' Name='Close' New state='Submitted' Instrument='MCL SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=3 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 9:35:10 AM,Position,Flatten account='DEMO7298826',
7/20/2026 9:35:02 AM,Position,Instrument='MYM SEP26' Account='DEMO7298826' Average price=52499 Quantity=2 Market position=Long Operation=Operation_Add,
7/20/2026 9:35:02 AM,Execution,Execution='474083430930_1' Instrument='MYM SEP26' Account='DEMO7298826' Exchange=Default Price=52499 Quantity=2 Market position=Long Operation=Operation_Add Order='474083430930' Time='7/20/2026 9:35 AM',
7/20/2026 9:35:02 AM,Order,Order='474083430930/DEMO7298826' Name='' New state='Filled' Instrument='MYM SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=2 Type='Market' Time in force=DAY Oco='' Filled=2 Fill price=52499 Error='No error' Native error='',
7/20/2026 9:35:01 AM,Order,Order='474083430930/DEMO7298826' Name='' New state='Working' Instrument='MYM SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=2 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 9:35:01 AM,Order,Order='474083430930/DEMO7298826' Name='' New state='Accepted' Instrument='MYM SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=2 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 9:35:01 AM,Order,Order='474083430930/DEMO7298826' Name='' New state='Submitted' Instrument='MYM SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=2 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 9:35:01 AM,Position,Instrument='MYM SEP26' Account='DEMO7298826' Average price=0 Quantity=0 Market position=Flat Operation=Remove,
7/20/2026 9:35:01 AM,Execution,Execution='474083430919_1' Instrument='MYM SEP26' Account='DEMO7298826' Exchange=Default Price=52499 Quantity=4 Market position=Long Operation=Operation_Add Order='474083430919' Time='7/20/2026 9:35 AM',
7/20/2026 9:35:01 AM,Order,Order='474083430919/DEMO7298826' Name='Close' New state='Filled' Instrument='MYM SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=4 Fill price=52499 Error='No error' Native error='',
7/20/2026 9:35:01 AM,Order,Order='474083430919/DEMO7298826' Name='Close' New state='Working' Instrument='MYM SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 9:35:01 AM,Order,Order='474083430919/DEMO7298826' Name='Close' New state='Accepted' Instrument='MYM SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 9:35:01 AM,Order,Order='474083430919/DEMO7298826' Name='Close' New state='Submitted' Instrument='MYM SEP26' Action='Buy to cover' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/20/2026 9:35:01 AM,Position,Flatten account='DEMO7298826',
7/19/2026 9:50:05 PM,Position,Instrument='MCL SEP26' Account='DEMO7298826' Average price=83.81 Quantity=3 Market position=Long Operation=Operation_Add,
7/19/2026 9:50:05 PM,Execution,Execution='474083430911_1' Instrument='MCL SEP26' Account='DEMO7298826' Exchange=Default Price=83.81 Quantity=3 Market position=Long Operation=Operation_Add Order='474083430911' Time='7/19/2026 9:50 PM',
7/19/2026 9:50:05 PM,Order,Order='474083430911/DEMO7298826' Name='' New state='Filled' Instrument='MCL SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=3 Type='Market' Time in force=DAY Oco='' Filled=3 Fill price=83.81 Error='No error' Native error='',
7/19/2026 9:50:05 PM,Order,Order='474083430911/DEMO7298826' Name='' New state='Working' Instrument='MCL SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=3 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/19/2026 9:50:05 PM,Order,Order='474083430911/DEMO7298826' Name='' New state='Accepted' Instrument='MCL SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=3 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/19/2026 9:50:05 PM,Order,Order='474083430911/DEMO7298826' Name='' New state='Submitted' Instrument='MCL SEP26' Action='Buy' Limit price=0 Stop price=0 Quantity=3 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/19/2026 9:45:09 PM,Position,Instrument='MYM SEP26' Account='DEMO7298826' Average price=52322 Quantity=4 Market position=Short Operation=Operation_Add,
7/19/2026 9:45:08 PM,Execution,Execution='474083430900_1' Instrument='MYM SEP26' Account='DEMO7298826' Exchange=Default Price=52322 Quantity=4 Market position=Short Operation=Operation_Add Order='474083430900' Time='7/19/2026 9:45 PM',
7/19/2026 9:45:08 PM,Order,Order='474083430900/DEMO7298826' Name='' New state='Filled' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=4 Fill price=52322 Error='No error' Native error='',
7/19/2026 9:45:08 PM,Order,Order='474083430900/DEMO7298826' Name='' New state='Working' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/19/2026 9:45:08 PM,Order,Order='474083430900/DEMO7298826' Name='' New state='Accepted' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/19/2026 9:45:07 PM,Order,Order='474083430900/DEMO7298826' Name='' New state='Submitted' Instrument='MYM SEP26' Action='Sell' Limit price=0 Stop price=0 Quantity=4 Type='Market' Time in force=DAY Oco='' Filled=0 Fill price=0 Error='No error' Native error='',
7/19/2026 5:03:04 PM,Connection,Using HDS (hds-us-nt-013.ninjatrader.com/31655),
7/19/2026 5:03:04 PM,Connection,Time to auto close position='12:00:00 AM' Enabled=False,
7/19/2026 5:03:04 PM,Connection,Simulation: Primary connection=Connected Price feed=Connected,
7/19/2026 5:03:02 PM,Connection,Simulation: Primary connection=Connecting Price feed=Connecting,
7/19/2026 5:02:55 PM,Default,Restoring workspace 'Getting Started (Basic)'...,
7/19/2026 5:02:52 PM,Default,Auto close enabled=False,
7/19/2026 5:02:52 PM,Order,Order entry hot keys disabled,
7/19/2026 5:02:52 PM,Connection,Using IS (is-us-nt-005.ninjatrader.com/31658),
7/19/2026 5:02:52 PM,Default,Automated trading enabled (port 36973),
7/19/2026 5:02:47 PM,Default,Vendor assembly 'CrossTrade_AddOn_v1.13.5' version='1.13.5.0' loaded.,
7/19/2026 5:02:44 PM,Default,Global simulation mode disabled,
7/19/2026 5:02:18 PM,Default,Session Break (Version 8.1.7.2),
